kind,seed,panel,unit_row,column,lap,phase_bin,value
untrained,2,globalnorm,48,32,1,32,-0.80794
untrained,2,globalnorm,48,33,1,33,-0.79756
untrained,2,globalnorm,48,34,1,34,-0.78853
untrained,2,globalnorm,48,35,1,35,-0.78092
untrained,2,globalnorm,48,36,1,36,-0.77264
untrained,2,globalnorm,48,37,1,37,-0.76435
untrained,2,globalnorm,48,38,1,38,-0.7554
untrained,2,globalnorm,48,39,1,39,-0.74433
untrained,2,globalnorm,48,40,2,0,-0.73253
untrained,2,globalnorm,48,41,2,1,-0.7288
untrained,2,globalnorm,48,42,2,2,-0.7214
untrained,2,globalnorm,48,43,2,3,-0.71264
untrained,2,globalnorm,48,44,2,4,-0.70427
untrained,2,globalnorm,48,45,2,5,-0.69528
untrained,2,globalnorm,48,46,2,6,-0.68514
untrained,2,globalnorm,48,47,2,7,-0.67556
untrained,2,globalnorm,48,48,2,8,-0.66628
untrained,2,globalnorm,48,49,2,9,-0.65671
untrained,2,globalnorm,48,50,2,10,-0.64622
untrained,2,globalnorm,48,51,2,11,-0.63548
untrained,2,globalnorm,48,52,2,12,-0.62577
untrained,2,globalnorm,48,53,2,13,-0.61611
untrained,2,globalnorm,48,54,2,14,-0.60642
untrained,2,globalnorm,48,55,2,15,-0.59653
untrained,2,globalnorm,48,56,2,16,-0.58654
untrained,2,globalnorm,48,57,2,17,-0.5761
untrained,2,globalnorm,48,58,2,18,-0.56544
untrained,2,globalnorm,48,59,2,19,-0.55518
untrained,2,globalnorm,48,60,2,20,-0.54395
untrained,2,globalnorm,48,61,2,21,-0.53172
untrained,2,globalnorm,48,62,2,22,-0.52022
untrained,2,globalnorm,48,63,2,23,-0.50958
untrained,2,globalnorm,48,64,2,24,-0.49747
untrained,2,globalnorm,48,65,2,25,-0.48226
untrained,2,globalnorm,48,66,2,26,-0.46817
untrained,2,globalnorm,48,67,2,27,-0.4562
untrained,2,globalnorm,48,68,2,28,-0.44365
untrained,2,globalnorm,48,69,2,29,-0.43177
untrained,2,globalnorm,48,70,2,30,-0.42044
untrained,2,globalnorm,48,71,2,31,-0.40914
untrained,2,globalnorm,48,72,2,32,-0.39695
untrained,2,globalnorm,48,73,2,33,-0.38391
untrained,2,globalnorm,48,74,2,34,-0.37259
untrained,2,globalnorm,48,75,2,35,-0.36179
untrained,2,globalnorm,48,76,2,36,-0.3493
untrained,2,globalnorm,48,77,2,37,-0.33544
untrained,2,globalnorm,48,78,2,38,-0.32314
untrained,2,globalnorm,48,79,2,39,-0.30844
untrained,2,globalnorm,48,80,3,0,-0.28787
untrained,2,globalnorm,48,81,3,1,-0.28041
untrained,2,globalnorm,48,82,3,2,-0.26874
untrained,2,globalnorm,48,83,3,3,-0.25705
untrained,2,globalnorm,48,84,3,4,-0.24461
untrained,2,globalnorm,48,85,3,5,-0.23144
untrained,2,globalnorm,48,86,3,6,-0.21712
untrained,2,globalnorm,48,87,3,7,-0.20409
untrained,2,globalnorm,48,88,3,8,-0.19062
untrained,2,globalnorm,48,89,3,9,-0.17726
untrained,2,globalnorm,48,90,3,10,-0.16481
untrained,2,globalnorm,48,91,3,11,-0.15138
untrained,2,globalnorm,48,92,3,12,-0.13827
untrained,2,globalnorm,48,93,3,13,-0.12442
untrained,2,globalnorm,48,94,3,14,-0.11171
untrained,2,globalnorm,48,95,3,15,-0.09933
untrained,2,globalnorm,48,96,3,16,-0.08635
untrained,2,globalnorm,48,97,3,17,-0.07335
untrained,2,globalnorm,48,98,3,18,-0.06055
untrained,2,globalnorm,48,99,3,19,-0.04835
untrained,2,globalnorm,48,100,3,20,-0.03358
untrained,2,globalnorm,48,101,3,21,-0.01832
untrained,2,globalnorm,48,102,3,22,-0.00467
untrained,2,globalnorm,48,103,3,23,0.00974
untrained,2,globalnorm,48,104,3,24,0.02465
untrained,2,globalnorm,48,105,3,25,0.03936
untrained,2,globalnorm,48,106,3,26,0.05303
untrained,2,globalnorm,48,107,3,27,0.06684
untrained,2,globalnorm,48,108,3,28,0.08228
untrained,2,globalnorm,48,109,3,29,0.09729
untrained,2,globalnorm,48,110,3,30,0.11406
untrained,2,globalnorm,48,111,3,31,0.12937
untrained,2,globalnorm,48,112,3,32,0.1429
untrained,2,globalnorm,48,113,3,33,0.15825
untrained,2,globalnorm,48,114,3,34,0.17407
untrained,2,globalnorm,48,115,3,35,0.19052
untrained,2,globalnorm,48,116,3,36,0.20743
untrained,2,globalnorm,48,117,3,37,0.22355
untrained,2,globalnorm,48,118,3,38,0.24042
untrained,2,globalnorm,48,119,3,39,0.26144
untrained,2,globalnorm,48,120,4,0,0.2852
untrained,2,globalnorm,48,121,4,1,0.29191
untrained,2,globalnorm,48,122,4,2,0.30856
untrained,2,globalnorm,48,123,4,3,0.32582
untrained,2,globalnorm,48,124,4,4,0.34206
untrained,2,globalnorm,48,125,4,5,0.35906
untrained,2,globalnorm,48,126,4,6,0.37446
untrained,2,globalnorm,48,127,4,7,0.39051
untrained,2,globalnorm,48,128,4,8,0.40802
untrained,2,globalnorm,48,129,4,9,0.42421
untrained,2,globalnorm,48,130,4,10,0.44232
untrained,2,globalnorm,48,131,4,11,0.4609
untrained,2,globalnorm,48,132,4,12,0.47736
untrained,2,globalnorm,48,133,4,13,0.49634
untrained,2,globalnorm,48,134,4,14,0.51551
untrained,2,globalnorm,48,135,4,15,0.53264
untrained,2,globalnorm,48,136,4,16,0.54853
untrained,2,globalnorm,48,137,4,17,0.56567
untrained,2,globalnorm,48,138,4,18,0.58189
untrained,2,globalnorm,48,139,4,19,0.59747
untrained,2,globalnorm,48,140,4,20,0.61487
untrained,2,globalnorm,48,141,4,21,0.63498
untrained,2,globalnorm,48,142,4,22,0.65279
untrained,2,globalnorm,48,143,4,23,0.67052
untrained,2,globalnorm,48,144,4,24,0.69058
untrained,2,globalnorm,48,145,4,25,0.7119
untrained,2,globalnorm,48,146,4,26,0.73366
untrained,2,globalnorm,48,147,4,27,0.75307
untrained,2,globalnorm,48,148,4,28,0.77395
untrained,2,globalnorm,48,149,4,29,0.79471
untrained,2,globalnorm,48,150,4,30,0.81665
untrained,2,globalnorm,48,151,4,31,0.84035
untrained,2,globalnorm,48,152,4,32,0.8629
untrained,2,globalnorm,48,153,4,33,0.88468
untrained,2,globalnorm,48,154,4,34,0.90306
untrained,2,globalnorm,48,155,4,35,0.92103
untrained,2,globalnorm,48,156,4,36,0.93991
untrained,2,globalnorm,48,157,4,37,0.95885
untrained,2,globalnorm,48,158,4,38,0.97711
untrained,2,globalnorm,48,159,4,39,1.0
untrained,2,globalnorm,49,0,1,0,-1.0
untrained,2,globalnorm,49,1,1,1,-0.99928
untrained,2,globalnorm,49,2,1,2,-0.99762
untrained,2,globalnorm,49,3,1,3,-0.9955
untrained,2,globalnorm,49,4,1,4,-0.99315
untrained,2,globalnorm,49,5,1,5,-0.99039
untrained,2,globalnorm,49,6,1,6,-0.98741
untrained,2,globalnorm,49,7,1,7,-0.98426
untrained,2,globalnorm,49,8,1,8,-0.98022
untrained,2,globalnorm,49,9,1,9,-0.97631
untrained,2,globalnorm,49,10,1,10,-0.97236
untrained,2,globalnorm,49,11,1,11,-0.96787
untrained,2,globalnorm,49,12,1,12,-0.96361
untrained,2,globalnorm,49,13,1,13,-0.95882
untrained,2,globalnorm,49,14,1,14,-0.95388
untrained,2,globalnorm,49,15,1,15,-0.94877
untrained,2,globalnorm,49,16,1,16,-0.94358
untrained,2,globalnorm,49,17,1,17,-0.93831
untrained,2,globalnorm,49,18,1,18,-0.93177
untrained,2,globalnorm,49,19,1,19,-0.92568
untrained,2,globalnorm,49,20,1,20,-0.91957
untrained,2,globalnorm,49,21,1,21,-0.91308
untrained,2,globalnorm,49,22,1,22,-0.90611
untrained,2,globalnorm,49,23,1,23,-0.89917
untrained,2,globalnorm,49,24,1,24,-0.89247
untrained,2,globalnorm,49,25,1,25,-0.88569
untrained,2,globalnorm,49,26,1,26,-0.87898
untrained,2,globalnorm,49,27,1,27,-0.87172
untrained,2,globalnorm,49,28,1,28,-0.86303
untrained,2,globalnorm,49,29,1,29,-0.85388
untrained,2,globalnorm,49,30,1,30,-0.84559
untrained,2,globalnorm,49,31,1,31,-0.83699
untrained,2,globalnorm,49,32,1,32,-0.82678
untrained,2,globalnorm,49,33,1,33,-0.81313
untrained,2,globalnorm,49,34,1,34,-0.80196
untrained,2,globalnorm,49,35,1,35,-0.79358
untrained,2,globalnorm,49,36,1,36,-0.78408
untrained,2,globalnorm,49,37,1,37,-0.77452
untrained,2,globalnorm,49,38,1,38,-0.76355
untrained,2,globalnorm,49,39,1,39,-0.7501
untrained,2,globalnorm,49,40,2,0,-0.73624
untrained,2,globalnorm,49,41,2,1,-0.73183
untrained,2,globalnorm,49,42,2,2,-0.72333
untrained,2,globalnorm,49,43,2,3,-0.71295
untrained,2,globalnorm,49,44,2,4,-0.70325
untrained,2,globalnorm,49,45,2,5,-0.69239
untrained,2,globalnorm,49,46,2,6,-0.67969
untrained,2,globalnorm,49,47,2,7,-0.66812
untrained,2,globalnorm,49,48,2,8,-0.65702
untrained,2,globalnorm,49,49,2,9,-0.64513
untrained,2,globalnorm,49,50,2,10,-0.6319
untrained,2,globalnorm,49,51,2,11,-0.6185
untrained,2,globalnorm,49,52,2,12,-0.60661
untrained,2,globalnorm,49,53,2,13,-0.595
untrained,2,globalnorm,49,54,2,14,-0.58306
untrained,2,globalnorm,49,55,2,15,-0.57089
untrained,2,globalnorm,49,56,2,16,-0.55925
untrained,2,globalnorm,49,57,2,17,-0.54625
untrained,2,globalnorm,49,58,2,18,-0.53282
untrained,2,globalnorm,49,59,2,19,-0.51987
untrained,2,globalnorm,49,60,2,20,-0.50547
untrained,2,globalnorm,49,61,2,21,-0.49057
untrained,2,globalnorm,49,62,2,22,-0.47664
untrained,2,globalnorm,49,63,2,23,-0.4638
untrained,2,globalnorm,49,64,2,24,-0.44827
untrained,2,globalnorm,49,65,2,25,-0.42753
untrained,2,globalnorm,49,66,2,26,-0.40865
untrained,2,globalnorm,49,67,2,27,-0.39379
untrained,2,globalnorm,49,68,2,28,-0.37795
untrained,2,globalnorm,49,69,2,29,-0.36348
untrained,2,globalnorm,49,70,2,30,-0.34993
untrained,2,globalnorm,49,71,2,31,-0.3362
untrained,2,globalnorm,49,72,2,32,-0.32153
untrained,2,globalnorm,49,73,2,33,-0.306
untrained,2,globalnorm,49,74,2,34,-0.29251
untrained,2,globalnorm,49,75,2,35,-0.28009
untrained,2,globalnorm,49,76,2,36,-0.26504
untrained,2,globalnorm,49,77,2,37,-0.24799
untrained,2,globalnorm,49,78,2,38,-0.23389
untrained,2,globalnorm,49,79,2,39,-0.21693
untrained,2,globalnorm,49,80,3,0,-0.1919
untrained,2,globalnorm,49,81,3,1,-0.18423
untrained,2,globalnorm,49,82,3,2,-0.1717
untrained,2,globalnorm,49,83,3,3,-0.15821
untrained,2,globalnorm,49,84,3,4,-0.14345
untrained,2,globalnorm,49,85,3,5,-0.12774
untrained,2,globalnorm,49,86,3,6,-0.11076
untrained,2,globalnorm,49,87,3,7,-0.0956
untrained,2,globalnorm,49,88,3,8,-0.07953
untrained,2,globalnorm,49,89,3,9,-0.06393
untrained,2,globalnorm,49,90,3,10,-0.04981
untrained,2,globalnorm,49,91,3,11,-0.03454
untrained,2,globalnorm,49,92,3,12,-0.01962
untrained,2,globalnorm,49,93,3,13,-0.00317
untrained,2,globalnorm,49,94,3,14,0.0114
untrained,2,globalnorm,49,95,3,15,0.02514
untrained,2,globalnorm,49,96,3,16,0.03964
untrained,2,globalnorm,49,97,3,17,0.05389
untrained,2,globalnorm,49,98,3,18,0.06786
untrained,2,globalnorm,49,99,3,19,0.08111
untrained,2,globalnorm,49,100,3,20,0.09734
untrained,2,globalnorm,49,101,3,21,0.11382
untrained,2,globalnorm,49,102,3,22,0.12851
untrained,2,globalnorm,49,103,3,23,0.14436
untrained,2,globalnorm,49,104,3,24,0.16103
untrained,2,globalnorm,49,105,3,25,0.1769
untrained,2,globalnorm,49,106,3,26,0.19125
untrained,2,globalnorm,49,107,3,27,0.20596
untrained,2,globalnorm,49,108,3,28,0.22259
untrained,2,globalnorm,49,109,3,29,0.23825
untrained,2,globalnorm,49,110,3,30,0.25611
untrained,2,globalnorm,49,111,3,31,0.27172
untrained,2,globalnorm,49,112,3,32,0.28542
untrained,2,globalnorm,49,113,3,33,0.30152
untrained,2,globalnorm,49,114,3,34,0.3177
untrained,2,globalnorm,49,115,3,35,0.3341
untrained,2,globalnorm,49,116,3,36,0.35103
untrained,2,globalnorm,49,117,3,37,0.367
untrained,2,globalnorm,49,118,3,38,0.3839
untrained,2,globalnorm,49,119,3,39,0.40425
untrained,2,globalnorm,49,120,4,0,0.42709
untrained,2,globalnorm,49,121,4,1,0.43321
untrained,2,globalnorm,49,122,4,2,0.4486
untrained,2,globalnorm,49,123,4,3,0.46484
untrained,2,globalnorm,49,124,4,4,0.48031
untrained,2,globalnorm,49,125,4,5,0.49603
untrained,2,globalnorm,49,126,4,6,0.51025
untrained,2,globalnorm,49,127,4,7,0.52518
untrained,2,globalnorm,49,128,4,8,0.54166
untrained,2,globalnorm,49,129,4,9,0.55644
untrained,2,globalnorm,49,130,4,10,0.57236
untrained,2,globalnorm,49,131,4,11,0.58859
untrained,2,globalnorm,49,132,4,12,0.6029
untrained,2,globalnorm,49,133,4,13,0.61905
untrained,2,globalnorm,49,134,4,14,0.63454
untrained,2,globalnorm,49,135,4,15,0.64876
untrained,2,globalnorm,49,136,4,16,0.66204
untrained,2,globalnorm,49,137,4,17,0.67603
untrained,2,globalnorm,49,138,4,18,0.68943
untrained,2,globalnorm,49,139,4,19,0.70268
untrained,2,globalnorm,49,140,4,20,0.71722
untrained,2,globalnorm,49,141,4,21,0.73418
untrained,2,globalnorm,49,142,4,22,0.7492
untrained,2,globalnorm,49,143,4,23,0.76383
untrained,2,globalnorm,49,144,4,24,0.77961
untrained,2,globalnorm,49,145,4,25,0.7965
untrained,2,globalnorm,49,146,4,26,0.81345
untrained,2,globalnorm,49,147,4,27,0.82768
untrained,2,globalnorm,49,148,4,28,0.84497
untrained,2,globalnorm,49,149,4,29,0.86186
untrained,2,globalnorm,49,150,4,30,0.87846
untrained,2,globalnorm,49,151,4,31,0.89455
untrained,2,globalnorm,49,152,4,32,0.9094
untrained,2,globalnorm,49,153,4,33,0.92313
untrained,2,globalnorm,49,154,4,34,0.93571
untrained,2,globalnorm,49,155,4,35,0.94791
untrained,2,globalnorm,49,156,4,36,0.96083
untrained,2,globalnorm,49,157,4,37,0.97311
untrained,2,globalnorm,49,158,4,38,0.98525
untrained,2,globalnorm,49,159,4,39,1.0
untrained,2,globalnorm,50,0,1,0,-1.0
untrained,2,globalnorm,50,1,1,1,-0.99984
untrained,2,globalnorm,50,2,1,2,-0.9993
untrained,2,globalnorm,50,3,1,3,-0.99846
untrained,2,globalnorm,50,4,1,4,-0.99745
untrained,2,globalnorm,50,5,1,5,-0.99615
untrained,2,globalnorm,50,6,1,6,-0.99469
untrained,2,globalnorm,50,7,1,7,-0.99303
untrained,2,globalnorm,50,8,1,8,-0.99062
untrained,2,globalnorm,50,9,1,9,-0.98827
untrained,2,globalnorm,50,10,1,10,-0.98594
untrained,2,globalnorm,50,11,1,11,-0.98313
untrained,2,globalnorm,50,12,1,12,-0.98053
untrained,2,globalnorm,50,13,1,13,-0.9775
untrained,2,globalnorm,50,14,1,14,-0.97423
untrained,2,globalnorm,50,15,1,15,-0.97088
untrained,2,globalnorm,50,16,1,16,-0.96749
untrained,2,globalnorm,50,17,1,17,-0.96403
untrained,2,globalnorm,50,18,1,18,-0.95944
untrained,2,globalnorm,50,19,1,19,-0.95506
untrained,2,globalnorm,50,20,1,20,-0.95081
untrained,2,globalnorm,50,21,1,21,-0.94637
untrained,2,globalnorm,50,22,1,22,-0.94139
untrained,2,globalnorm,50,23,1,23,-0.93637
untrained,2,globalnorm,50,24,1,24,-0.93158
untrained,2,globalnorm,50,25,1,25,-0.9268
untrained,2,globalnorm,50,26,1,26,-0.92204
untrained,2,globalnorm,50,27,1,27,-0.91675
untrained,2,globalnorm,50,28,1,28,-0.9102
untrained,2,globalnorm,50,29,1,29,-0.90318
untrained,2,globalnorm,50,30,1,30,-0.8969
untrained,2,globalnorm,50,31,1,31,-0.89039
untrained,2,globalnorm,50,32,1,32,-0.88237
untrained,2,globalnorm,50,33,1,33,-0.87135
untrained,2,globalnorm,50,34,1,34,-0.86236
untrained,2,globalnorm,50,35,1,35,-0.85595
untrained,2,globalnorm,50,36,1,36,-0.84856
untrained,2,globalnorm,50,37,1,37,-0.84108
untrained,2,globalnorm,50,38,1,38,-0.83232
untrained,2,globalnorm,50,39,1,39,-0.82149
untrained,2,globalnorm,50,40,2,0,-0.81054
untrained,2,globalnorm,50,41,2,1,-0.80704
untrained,2,globalnorm,50,42,2,2,-0.80036
untrained,2,globalnorm,50,43,2,3,-0.79196
untrained,2,globalnorm,50,44,2,4,-0.78423
untrained,2,globalnorm,50,45,2,5,-0.77544
untrained,2,globalnorm,50,46,2,6,-0.7648
untrained,2,globalnorm,50,47,2,7,-0.75527
untrained,2,globalnorm,50,48,2,8,-0.74622
untrained,2,globalnorm,50,49,2,9,-0.73637
untrained,2,globalnorm,50,50,2,10,-0.72518
untrained,2,globalnorm,50,51,2,11,-0.71378
untrained,2,globalnorm,50,52,2,12,-0.70387
untrained,2,globalnorm,50,53,2,13,-0.69427
untrained,2,globalnorm,50,54,2,14,-0.68428
untrained,2,globalnorm,50,55,2,15,-0.67399
untrained,2,globalnorm,50,56,2,16,-0.66424
untrained,2,globalnorm,50,57,2,17,-0.65329
untrained,2,globalnorm,50,58,2,18,-0.6418
untrained,2,globalnorm,50,59,2,19,-0.63059
untrained,2,globalnorm,50,60,2,20,-0.61791
untrained,2,globalnorm,50,61,2,21,-0.60471
untrained,2,globalnorm,50,62,2,22,-0.59229
untrained,2,globalnorm,50,63,2,23,-0.58097
untrained,2,globalnorm,50,64,2,24,-0.56735
untrained,2,globalnorm,50,65,2,25,-0.54854
untrained,2,globalnorm,50,66,2,26,-0.53153
untrained,2,globalnorm,50,67,2,27,-0.51831
untrained,2,globalnorm,50,68,2,28,-0.50392
untrained,2,globalnorm,50,69,2,29,-0.4907
untrained,2,globalnorm,50,70,2,30,-0.47859
untrained,2,globalnorm,50,71,2,31,-0.46635
untrained,2,globalnorm,50,72,2,32,-0.45305
untrained,2,globalnorm,50,73,2,33,-0.43873
untrained,2,globalnorm,50,74,2,34,-0.42647
untrained,2,globalnorm,50,75,2,35,-0.41523
untrained,2,globalnorm,50,76,2,36,-0.40149
untrained,2,globalnorm,50,77,2,37,-0.38556
untrained,2,globalnorm,50,78,2,38,-0.3724
untrained,2,globalnorm,50,79,2,39,-0.35682
untrained,2,globalnorm,50,80,3,0,-0.33277
untrained,2,globalnorm,50,81,3,1,-0.3244
untrained,2,globalnorm,50,82,3,2,-0.31209
untrained,2,globalnorm,50,83,3,3,-0.29945
untrained,2,globalnorm,50,84,3,4,-0.28561
untrained,2,globalnorm,50,85,3,5,-0.27074
untrained,2,globalnorm,50,86,3,6,-0.2544
untrained,2,globalnorm,50,87,3,7,-0.23986
untrained,2,globalnorm,50,88,3,8,-0.22462
untrained,2,globalnorm,50,89,3,9,-0.20975
untrained,2,globalnorm,50,90,3,10,-0.1963
untrained,2,globalnorm,50,91,3,11,-0.1815
untrained,2,globalnorm,50,92,3,12,-0.16717
untrained,2,globalnorm,50,93,3,13,-0.15135
untrained,2,globalnorm,50,94,3,14,-0.13724
untrained,2,globalnorm,50,95,3,15,-0.12398
untrained,2,globalnorm,50,96,3,16,-0.11007
untrained,2,globalnorm,50,97,3,17,-0.09625
untrained,2,globalnorm,50,98,3,18,-0.0826
untrained,2,globalnorm,50,99,3,19,-0.06939
untrained,2,globalnorm,50,100,3,20,-0.05297
untrained,2,globalnorm,50,101,3,21,-0.03644
untrained,2,globalnorm,50,102,3,22,-0.02176
untrained,2,globalnorm,50,103,3,23,-0.00567
untrained,2,globalnorm,50,104,3,24,0.01122
untrained,2,globalnorm,50,105,3,25,0.02719
untrained,2,globalnorm,50,106,3,26,0.04167
untrained,2,globalnorm,50,107,3,27,0.05656
untrained,2,globalnorm,50,108,3,28,0.07371
untrained,2,globalnorm,50,109,3,29,0.09024
untrained,2,globalnorm,50,110,3,30,0.10918
untrained,2,globalnorm,50,111,3,31,0.12563
untrained,2,globalnorm,50,112,3,32,0.13969
untrained,2,globalnorm,50,113,3,33,0.15628
untrained,2,globalnorm,50,114,3,34,0.17363
untrained,2,globalnorm,50,115,3,35,0.19151
untrained,2,globalnorm,50,116,3,36,0.20978
untrained,2,globalnorm,50,117,3,37,0.227
untrained,2,globalnorm,50,118,3,38,0.24531
untrained,2,globalnorm,50,119,3,39,0.26788
untrained,2,globalnorm,50,120,4,0,0.29332
untrained,2,globalnorm,50,121,4,1,0.29988
untrained,2,globalnorm,50,122,4,2,0.31767
untrained,2,globalnorm,50,123,4,3,0.33618
untrained,2,globalnorm,50,124,4,4,0.35342
untrained,2,globalnorm,50,125,4,5,0.37129
untrained,2,globalnorm,50,126,4,6,0.38698
untrained,2,globalnorm,50,127,4,7,0.40374
untrained,2,globalnorm,50,128,4,8,0.4223
untrained,2,globalnorm,50,129,4,9,0.43885
untrained,2,globalnorm,50,130,4,10,0.45763
untrained,2,globalnorm,50,131,4,11,0.47682
untrained,2,globalnorm,50,132,4,12,0.49332
untrained,2,globalnorm,50,133,4,13,0.51267
untrained,2,globalnorm,50,134,4,14,0.5319
untrained,2,globalnorm,50,135,4,15,0.54904
untrained,2,globalnorm,50,136,4,16,0.56451
untrained,2,globalnorm,50,137,4,17,0.58115
untrained,2,globalnorm,50,138,4,18,0.59703
untrained,2,globalnorm,50,139,4,19,0.61274
untrained,2,globalnorm,50,140,4,20,0.63
untrained,2,globalnorm,50,141,4,21,0.65036
untrained,2,globalnorm,50,142,4,22,0.66832
untrained,2,globalnorm,50,143,4,23,0.68613
untrained,2,globalnorm,50,144,4,24,0.70617
untrained,2,globalnorm,50,145,4,25,0.72752
untrained,2,globalnorm,50,146,4,26,0.74921
untrained,2,globalnorm,50,147,4,27,0.76777
untrained,2,globalnorm,50,148,4,28,0.78921
untrained,2,globalnorm,50,149,4,29,0.81055
untrained,2,globalnorm,50,150,4,30,0.83251
untrained,2,globalnorm,50,151,4,31,0.85513
untrained,2,globalnorm,50,152,4,32,0.87618
untrained,2,globalnorm,50,153,4,33,0.89584
untrained,2,globalnorm,50,154,4,34,0.91277
untrained,2,globalnorm,50,155,4,35,0.92921
untrained,2,globalnorm,50,156,4,36,0.94653
untrained,2,globalnorm,50,157,4,37,0.96349
untrained,2,globalnorm,50,158,4,38,0.97986
untrained,2,globalnorm,50,159,4,39,1.0
untrained,2,globalnorm,51,0,1,0,-1.0
untrained,2,globalnorm,51,1,1,1,-0.99629
untrained,2,globalnorm,51,2,1,2,-0.98908
untrained,2,globalnorm,51,3,1,3,-0.98118
untrained,2,globalnorm,51,4,1,4,-0.97299
untrained,2,globalnorm,51,5,1,5,-0.96424
untrained,2,globalnorm,51,6,1,6,-0.95527
untrained,2,globalnorm,51,7,1,7,-0.94673
untrained,2,globalnorm,51,8,1,8,-0.93784
untrained,2,globalnorm,51,9,1,9,-0.92934
untrained,2,globalnorm,51,10,1,10,-0.92058
untrained,2,globalnorm,51,11,1,11,-0.91163
untrained,2,globalnorm,51,12,1,12,-0.90256
untrained,2,globalnorm,51,13,1,13,-0.89333
untrained,2,globalnorm,51,14,1,14,-0.88458
untrained,2,globalnorm,51,15,1,15,-0.87557
untrained,2,globalnorm,51,16,1,16,-0.86621
untrained,2,globalnorm,51,17,1,17,-0.85683
untrained,2,globalnorm,51,18,1,18,-0.84747
untrained,2,globalnorm,51,19,1,19,-0.83929
untrained,2,globalnorm,51,20,1,20,-0.83009
untrained,2,globalnorm,51,21,1,21,-0.81971
untrained,2,globalnorm,51,22,1,22,-0.81012
untrained,2,globalnorm,51,23,1,23,-0.80085
untrained,2,globalnorm,51,24,1,24,-0.7915
untrained,2,globalnorm,51,25,1,25,-0.78158
untrained,2,globalnorm,51,26,1,26,-0.77193
untrained,2,globalnorm,51,27,1,27,-0.76234
untrained,2,globalnorm,51,28,1,28,-0.75231
untrained,2,globalnorm,51,29,1,29,-0.74246
untrained,2,globalnorm,51,30,1,30,-0.73271
untrained,2,globalnorm,51,31,1,31,-0.72278
untrained,2,globalnorm,51,32,1,32,-0.71239
untrained,2,globalnorm,51,33,1,33,-0.70063
untrained,2,globalnorm,51,34,1,34,-0.68997
untrained,2,globalnorm,51,35,1,35,-0.68003
untrained,2,globalnorm,51,36,1,36,-0.66956
untrained,2,globalnorm,51,37,1,37,-0.65915
untrained,2,globalnorm,51,38,1,38,-0.64848
untrained,2,globalnorm,51,39,1,39,-0.6353
untrained,2,globalnorm,51,40,2,0,-0.62074
untrained,2,globalnorm,51,41,2,1,-0.61617
untrained,2,globalnorm,51,42,2,2,-0.60689
untrained,2,globalnorm,51,43,2,3,-0.59638
untrained,2,globalnorm,51,44,2,4,-0.58608
untrained,2,globalnorm,51,45,2,5,-0.57541
untrained,2,globalnorm,51,46,2,6,-0.56409
untrained,2,globalnorm,51,47,2,7,-0.55294
untrained,2,globalnorm,51,48,2,8,-0.54196
untrained,2,globalnorm,51,49,2,9,-0.53108
untrained,2,globalnorm,51,50,2,10,-0.51953
untrained,2,globalnorm,51,51,2,11,-0.50772
untrained,2,globalnorm,51,52,2,12,-0.49666
untrained,2,globalnorm,51,53,2,13,-0.48543
untrained,2,globalnorm,51,54,2,14,-0.47448
untrained,2,globalnorm,51,55,2,15,-0.46343
untrained,2,globalnorm,51,56,2,16,-0.45178
untrained,2,globalnorm,51,57,2,17,-0.44017
untrained,2,globalnorm,51,58,2,18,-0.42863
untrained,2,globalnorm,51,59,2,19,-0.41769
untrained,2,globalnorm,51,60,2,20,-0.40613
untrained,2,globalnorm,51,61,2,21,-0.39318
untrained,2,globalnorm,51,62,2,22,-0.38112
untrained,2,globalnorm,51,63,2,23,-0.36974
untrained,2,globalnorm,51,64,2,24,-0.35724
untrained,2,globalnorm,51,65,2,25,-0.34309
untrained,2,globalnorm,51,66,2,26,-0.3296
untrained,2,globalnorm,51,67,2,27,-0.31719
untrained,2,globalnorm,51,68,2,28,-0.30472
untrained,2,globalnorm,51,69,2,29,-0.29272
untrained,2,globalnorm,51,70,2,30,-0.28074
untrained,2,globalnorm,51,71,2,31,-0.26888
untrained,2,globalnorm,51,72,2,32,-0.2563
untrained,2,globalnorm,51,73,2,33,-0.24307
untrained,2,globalnorm,51,74,2,34,-0.23136
untrained,2,globalnorm,51,75,2,35,-0.21983
untrained,2,globalnorm,51,76,2,36,-0.2071
untrained,2,globalnorm,51,77,2,37,-0.19368
untrained,2,globalnorm,51,78,2,38,-0.18108
untrained,2,globalnorm,51,79,2,39,-0.16575
untrained,2,globalnorm,51,80,3,0,-0.1466
untrained,2,globalnorm,51,81,3,1,-0.14021
untrained,2,globalnorm,51,82,3,2,-0.12871
untrained,2,globalnorm,51,83,3,3,-0.11685
untrained,2,globalnorm,51,84,3,4,-0.10455
untrained,2,globalnorm,51,85,3,5,-0.09177
untrained,2,globalnorm,51,86,3,6,-0.07817
untrained,2,globalnorm,51,87,3,7,-0.06552
untrained,2,globalnorm,51,88,3,8,-0.05254
untrained,2,globalnorm,51,89,3,9,-0.03953
untrained,2,globalnorm,51,90,3,10,-0.02711
untrained,2,globalnorm,51,91,3,11,-0.01412
untrained,2,globalnorm,51,92,3,12,-0.00123
untrained,2,globalnorm,51,93,3,13,0.0119
untrained,2,globalnorm,51,94,3,14,0.02415
untrained,2,globalnorm,51,95,3,15,0.03647
