kind,projection,split,lap,dim1,dim2
trained,pca,train,2,5.4707221984863281,-2.5903182029724121
trained,pca,train,3,-11.180821418762207,-1.113796591758728
trained,pca,train,2,3.7229604721069336,-3.987252950668335
trained,pca,train,2,-3.7765083312988281,8.2523441314697266
trained,pca,train,2,7.536712646484375,3.1156599521636963
trained,pca,train,2,0.50293827056884766,-1.3772540092468262
trained,pca,train,2,1.2856025695800781,-2.3155734539031982
trained,pca,train,2,-3.715336799621582,-3.2235116958618164
trained,pca,train,3,3.7131824493408203,1.2724204063415527
trained,pca,train,2,5.933598518371582,3.156829833984375
trained,pca,train,3,4.3738245964050293,3.3725340366363525
trained,pca,train,2,-4.3324356079101562,-1.6375433206558228
trained,pca,train,2,5.2713050842285156,-2.4227883815765381
trained,pca,train,2,-5.9505548477172852,1.1745926141738892
trained,pca,train,2,-12.532304763793945,0.86022841930389404
trained,pca,train,3,9.80657958984375,-1.330675482749939
trained,pca,train,3,0.15382777154445648,6.036189079284668
trained,pca,train,3,9.7558689117431641,-2.228196382522583
trained,pca,train,2,2.050755500793457,-0.4720689058303833
trained,pca,train,2,8.6278553009033203,1.3001071214675903
trained,pca,train,2,-14.184585571289062,-1.2184000015258789
trained,pca,train,3,9.7755050659179688,-1.7788550853729248
trained,pca,train,2,-11.48887825012207,-6.1241140365600586
trained,pca,train,2,3.1530568599700928,0.19044002890586853
trained,pca,train,3,-3.3727180957794189,5.3290481567382812
trained,pca,train,3,1.9542491436004639,5.8748679161071777
trained,pca,train,3,5.6360740661621094,4.6323633193969727
trained,pca,train,2,0.70040160417556763,-2.1558892726898193
trained,pca,train,2,-6.2366461753845215,4.5568737983703613
trained,pca,train,3,-11.62315845489502,-2.5145518779754639
trained,pca,train,3,-1.2180994749069214,-1.6413198709487915
trained,pca,train,3,1.0881528854370117,5.4614543914794922
trained,pca,train,3,-4.95916748046875,0.54091137647628784
trained,pca,train,4,2.8538765907287598,1.0854436159133911
trained,pca,train,3,0.19869856536388397,-1.2480287551879883
trained,pca,train,2,-7.6358489990234375,-0.8199615478515625
trained,pca,train,3,-16.921518325805664,1.2423470020294189
trained,pca,train,3,-2.2561383247375488,-0.28073018789291382
trained,pca,train,2,-4.6562166213989258,0.65940225124359131
trained,pca,train,2,5.7515268325805664,4.6289463043212891
trained,pca,train,2,-5.8563485145568848,4.1486468315124512
trained,pca,train,3,9.2660083770751953,-1.0460211038589478
trained,pca,train,3,-6.187108039855957,0.58670049905776978
trained,pca,train,2,10.719283103942871,-2.8910255432128906
trained,pca,train,2,-5.652369499206543,-0.80484849214553833
trained,pca,train,2,6.5037341117858887,-4.3920831680297852
trained,pca,train,3,4.2702217102050781,-3.0618677139282227
trained,pca,train,2,10.695476531982422,-3.1297421455383301
trained,pca,train,3,-5.8938379287719727,4.2918491363525391
trained,pca,train,2,7.8068108558654785,2.3638768196105957
trained,pca,train,2,7.5312442779541016,2.5824449062347412
trained,pca,train,2,10.710143089294434,-3.1161873340606689
trained,pca,train,3,-0.17963586747646332,-1.2100086212158203
trained,pca,train,2,-0.046907369047403336,1.0078330039978027
trained,pca,train,2,-2.6732883453369141,1.9376785755157471
trained,pca,train,2,-1.2710840702056885,-3.5338263511657715
trained,pca,train,3,4.450951099395752,3.8167412281036377
trained,pca,train,2,8.7715587615966797,0.12863445281982422
trained,pca,train,3,7.692136287689209,2.7103676795959473
trained,pca,train,3,9.761012077331543,-1.7441799640655518
trained,pca,train,3,9.7773666381835938,-1.7769423723220825
trained,pca,train,2,0.94865167140960693,-1.9251396656036377
trained,pca,train,3,2.4555697441101074,0.03549826517701149
trained,pca,train,2,0.31099197268486023,-0.33833473920822144
trained,pca,train,2,-7.9183249473571777,-5.1141576766967773
trained,pca,train,3,8.5755033493041992,-1.2307064533233643
trained,pca,train,2,4.0198793411254883,0.32230797410011292
trained,pca,train,3,9.7580966949462891,-1.6973106861114502
trained,pca,train,2,-4.2295322418212891,-1.4356734752655029
trained,pca,train,2,10.732830047607422,-2.7973265647888184
trained,pca,train,2,-11.397824287414551,-5.3444709777832031
trained,pca,train,3,5.995305061340332,3.0784130096435547
trained,pca,train,2,-15.313457489013672,5.3652057647705078
trained,pca,train,2,0.082895562052726746,0.85894507169723511
trained,pca,train,2,4.5170459747314453,1.6622707843780518
trained,pca,train,3,-9.9078025817871094,-2.5554642677307129
trained,pca,train,2,-1.8086166381835938,1.6071796417236328
trained,pca,train,4,0.60337793827056885,-1.9443241357803345
trained,pca,train,3,-10.71978759765625,-4.4812331199645996
trained,pca,train,3,8.7951345443725586,-0.33453759551048279
trained,pca,train,2,6.1311054229736328,0.096500732004642487
trained,pca,train,2,-3.4143953323364258,-4.3864879608154297
trained,pca,train,2,5.6021146774291992,4.3830156326293945
trained,pca,train,2,10.724348068237305,-2.8478288650512695
trained,pca,train,2,-11.277774810791016,-3.7756667137145996
trained,pca,train,2,-0.0022999828215688467,-1.0473655462265015
trained,pca,train,2,-4.2255439758300781,-5.8754339218139648
trained,pca,train,2,-1.7252669334411621,-4.160616397857666
trained,pca,train,3,5.5701284408569336,5.2472844123840332
trained,pca,train,3,3.8012669086456299,3.2882208824157715
trained,pca,train,2,-6.6429519653320312,-4.4256725311279297
trained,pca,train,2,-4.8522663116455078,0.55620527267456055
trained,pca,train,2,6.8005623817443848,3.2622597217559814
trained,pca,train,3,-7.5799174308776855,3.0391590595245361
trained,pca,train,3,-11.693954467773438,-2.0026395320892334
trained,pca,train,2,4.5142498016357422,-2.2329468727111816
trained,pca,train,2,5.3955235481262207,-0.77666693925857544
trained,pca,train,2,1.9176813364028931,-0.57374805212020874
trained,pca,train,4,-1.3232061862945557,0.30758309364318848
trained,pca,train,3,-7.8143515586853027,-3.2148196697235107
trained,pca,train,3,4.8926877975463867,5.7982845306396484
trained,pca,train,3,5.9524250030517578,-1.4055776596069336
trained,pca,train,3,-2.5044946670532227,-4.1325502395629883
trained,pca,train,2,10.084948539733887,-1.776309609413147
trained,pca,train,2,7.8040637969970703,0.72584152221679688
trained,pca,train,2,-0.28832489252090454,0.54505419731140137
trained,pca,train,2,-4.868992805480957,-4.06378173828125
trained,pca,train,3,9.2610549926757812,-0.2679387629032135
trained,pca,train,2,-9.3140125274658203,0.57493245601654053
trained,pca,train,2,5.2796149253845215,-3.4141891002655029
trained,pca,train,2,-2.8981714248657227,2.8019804954528809
trained,pca,train,2,-1.1359076499938965,-5.2833576202392578
trained,pca,train,2,-8.4522504806518555,3.2670614719390869
trained,pca,train,4,4.9147224426269531,1.3560799360275269
trained,pca,train,2,-8.2288217544555664,-2.5882740020751953
trained,pca,train,3,2.5005130767822266,-0.35248672962188721
trained,pca,train,3,-8.8847360610961914,0.053372804075479507
trained,pca,train,2,-13.501010894775391,1.2140555381774902
trained,pca,train,3,7.9010086059570312,0.21552395820617676
trained,pca,train,2,3.2546277046203613,1.3928520679473877
trained,pca,train,2,4.8603758811950684,3.1677596569061279
trained,pca,train,3,-2.4515819549560547,-2.4987993240356445
trained,pca,train,2,-0.99955528974533081,-3.4599919319152832
trained,pca,train,2,2.2898714542388916,3.5108888149261475
trained,pca,train,2,5.9355182647705078,1.3444578647613525
trained,pca,train,2,-5.084775447845459,-5.2805356979370117
trained,pca,train,3,-17.004968643188477,1.7079427242279053
trained,pca,train,4,-17.655477523803711,3.6890811920166016
trained,pca,train,3,-2.2700674533843994,7.4077744483947754
trained,pca,train,4,8.9390525817871094,0.018270557746291161
trained,pca,train,2,-9.4526023864746094,-3.1410531997680664
trained,pca,train,3,-2.6047382354736328,-0.41784617304801941
trained,pca,train,2,4.1190700531005859,4.5859837532043457
trained,pca,train,2,1.0422337055206299,-1.8695273399353027
trained,pca,train,2,-0.25058963894844055,1.0956082344055176
trained,pca,train,3,4.7244772911071777,5.9283900260925293
trained,pca,train,3,-2.7512431144714355,3.3642969131469727
trained,pca,train,2,-6.6988897323608398,3.6386172771453857
trained,pca,train,2,7.7439322471618652,-0.61958682537078857
trained,pca,train,3,9.5957870483398438,-1.0362526178359985
trained,pca,train,2,4.1350021362304688,4.2877159118652344
trained,pca,train,2,9.616546630859375,-3.0611042976379395
trained,pca,train,3,-1.9187653064727783,7.9038405418395996
trained,pca,train,2,2.9835753440856934,1.0531164407730103
trained,pca,train,3,2.8777897357940674,5.722783088684082
trained,pca,train,3,4.1527853012084961,0.31199327111244202
trained,pca,train,2,-8.1019096374511719,0.67122584581375122
trained,pca,train,2,10.710143089294434,-3.1161873340606689
trained,pca,train,3,-3.6965959072113037,4.5928840637207031
trained,pca,train,3,4.8213100433349609,1.5534648895263672
trained,pca,train,2,-9.6329746246337891,2.1362745761871338
trained,pca,train,2,-17.813640594482422,-1.8132805824279785
trained,pca,train,2,-3.9973616600036621,-3.8228316307067871
trained,pca,train,3,8.1060333251953125,-1.8285210132598877
trained,pca,train,2,5.9759273529052734,-3.9151978492736816
trained,pca,train,2,-0.68490523099899292,-5.746455192565918
trained,pca,train,3,6.3056011199951172,-2.6123099327087402
trained,pca,train,4,-5.1697945594787598,1.1242057085037231
trained,pca,train,1,-2.4004502296447754,6.0826864242553711
trained,pca,train,3,2.203883171081543,3.2139172554016113
trained,pca,train,3,5.0966534614562988,-1.3452669382095337
trained,pca,train,3,3.7071661949157715,-0.40627098083496094
trained,pca,train,3,4.1936445236206055,2.2935600280761719
trained,pca,train,2,-15.116840362548828,-2.0634703636169434
trained,pca,train,3,-0.49301797151565552,-2.1489064693450928
trained,pca,train,2,-0.020078573375940323,1.998176097869873
trained,pca,train,2,-3.4355311393737793,0.012510140426456928
trained,pca,train,2,0.68857979774475098,1.1539769172668457
trained,pca,train,3,-10.447661399841309,2.3207042217254639
trained,pca,train,2,8.8745527267456055,-2.2381670475006104
trained,pca,train,2,-8.4825267791748047,1.0732563734054565
trained,pca,train,2,2.7572474479675293,6.4565596580505371
trained,pca,train,2,8.6918087005615234,-2.6232376098632812
trained,pca,train,2,-4.8761510848999023,-6.3261880874633789
trained,pca,train,3,-0.89667648077011108,-4.0426387786865234
trained,pca,train,2,10.732830047607422,-2.7973265647888184
trained,pca,train,3,9.7672901153564453,-1.732690691947937
trained,pca,train,3,-12.714687347412109,-4.6242947578430176
trained,pca,train,2,8.4550952911376953,0.0048233913257718086
trained,pca,train,2,-3.5262484550476074,-2.8462691307067871
trained,pca,train,2,-6.4490866661071777,-2.966480016708374
trained,pca,train,2,7.1955842971801758,3.2749001979827881
trained,pca,train,2,10.216066360473633,-1.9468605518341064
trained,pca,train,2,1.262734055519104,4.4391427040100098
trained,pca,train,2,-17.058361053466797,0.86612725257873535
trained,pca,train,3,-5.6898336410522461,-4.7725248336791992
trained,pca,train,2,-7.1221723556518555,0.79436993598937988
trained,pca,train,3,-7.5263214111328125,0.43979620933532715
trained,pca,train,3,2.324244499206543,-2.0665030479431152
trained,pca,train,2,-5.4970216751098633,-3.7645504474639893
trained,pca,train,3,-4.8220763206481934,0.82743364572525024
trained,pca,train,2,-5.0558185577392578,-3.486771821975708
trained,pca,train,2,0.97528523206710815,-3.8558130264282227
trained,pca,train,2,-9.7462844848632812,-0.036608096212148666
trained,pca,train,2,-7.150634765625,-4.4165534973144531
trained,pca,train,2,0.87961471080780029,-3.0703933238983154
trained,pca,train,2,6.0905580520629883,-4.3482942581176758
trained,pca,train,2,4.1671972274780273,-0.80205398797988892
trained,pca,train,2,5.8669233322143555,4.2488389015197754
trained,pca,train,2,1.416287899017334,5.3604488372802734
trained,pca,train,3,3.8050854206085205,5.7190208435058594
trained,pca,train,2,5.55377197265625,1.5302586555480957
trained,pca,train,3,4.1487183570861816,-1.6164510250091553
trained,pca,train,4,8.8572120666503906,-0.24233883619308472
trained,pca,train,2,-3.7270419597625732,-3.2068333625793457
trained,pca,train,3,9.7712373733520508,-1.933167576789856
trained,pca,train,3,-0.95550620555877686,-0.80775535106658936
trained,pca,train,4,7.2400903701782227,0.23354092240333557
trained,pca,train,2,5.1745481491088867,4.2823424339294434
trained,pca,train,2,-0.38158932328224182,2.3536515235900879
trained,pca,train,2,3.7844178676605225,-2.7343173027038574
trained,pca,train,2,-11.313679695129395,-4.9021978378295898
trained,pca,train,2,4.0229253768920898,3.9533243179321289
trained,pca,train,3,5.3841485977172852,0.70422625541687012
trained,pca,train,3,5.306541919708252,-0.28802558779716492
trained,pca,train,2,-1.2408914566040039,-0.099342726171016693
trained,pca,train,2,-1.2272697687149048,-5.6860971450805664
trained,pca,train,3,3.8924143314361572,-0.39026960730552673
trained,pca,train,2,6.8041939735412598,3.3608660697937012
trained,pca,train,2,-2.7044873237609863,-3.6184511184692383
trained,pca,train,2,0.21681736409664154,1.0697288513183594
trained,pca,train,2,-0.50619381666183472,-3.0037961006164551
trained,pca,train,2,4.6585602760314941,5.9827919006347656
trained,pca,train,2,-5.0704069137573242,-6.3429036140441895
trained,pca,train,2,10.724348068237305,-2.8478288650512695
trained,pca,train,3,1.6116945743560791,5.805302619934082
trained,pca,train,3,-4.6757330894470215,-2.0184268951416016
trained,pca,train,3,-6.8792171478271484,-0.9717719554901123
trained,pca,train,2,-15.525517463684082,3.7739129066467285
trained,pca,train,3,3.2060339450836182,5.0658588409423828
trained,pca,train,2,1.8160504102706909,-1.5847048759460449
trained,pca,train,2,-10.306319236755371,-1.8410071134567261
trained,pca,train,2,7.5075082778930664,3.0620250701904297
trained,pca,train,2,-19.544486999511719,2.1016411781311035
trained,pca,train,1,-6.7757987976074219,0.2276204377412796
trained,pca,train,3,-12.459794998168945,3.3339581489562988
trained,pca,train,2,-2.028562068939209,3.3903298377990723
trained,pca,train,2,2.6590719223022461,2.7190308570861816
trained,pca,train,2,-7.9954261779785156,4.0833139419555664
trained,pca,train,3,9.7785205841064453,-1.7439299821853638
trained,pca,train,2,5.4827165603637695,3.9680061340332031
trained,pca,train,2,1.3691984415054321,-0.40896344184875488
trained,pca,train,2,4.2534685134887695,0.99952208995819092
trained,pca,train,2,10.551055908203125,-2.6801011562347412
trained,pca,train,3,8.7064952850341797,0.26681312918663025
trained,pca,train,4,2.8451416492462158,-0.0047145737335085869
trained,pca,train,3,9.7776498794555664,-1.7691162824630737
trained,pca,train,2,9.8182353973388672,-1.0455253124237061
trained,pca,train,3,7.9929327964782715,-2.0588188171386719
trained,pca,train,2,3.7665822505950928,0.1888415664434433
trained,pca,train,3,6.6954717636108398,0.71802240610122681
trained,pca,train,2,10.653891563415527,-2.5284123420715332
trained,pca,train,3,9.4302253723144531,-1.2575172185897827
trained,pca,train,2,-11.043767929077148,-1.7725262641906738
trained,pca,train,3,8.4459905624389648,0.97664558887481689
trained,pca,train,3,2.1784482002258301,2.316856861114502
trained,pca,train,2,1.9842064380645752,3.8966293334960938
trained,pca,train,2,-16.035495758056641,-1.9269386529922485
trained,pca,train,2,-9.0766563415527344,-3.5327708721160889
trained,pca,train,2,10.719283103942871,-2.8910255432128906
trained,pca,train,2,2.2055306434631348,2.1128334999084473
trained,pca,train,3,0.71618545055389404,-2.0883803367614746
trained,pca,train,2,6.1516594886779785,-2.7911825180053711
trained,pca,train,3,9.7513332366943359,-1.6238001585006714
trained,pca,train,2,-0.61477690935134888,-2.7568044662475586
trained,pca,train,2,-1.3857561349868774,3.9859943389892578
trained,pca,train,4,1.98772132396698,2.2546839714050293
trained,pca,train,2,8.1781072616577148,1.2905821800231934
trained,pca,train,3,-8.8469448089599609,5.8851413726806641
trained,pca,train,2,8.6634511947631836,-3.2882595062255859
trained,pca,train,2,-0.67721641063690186,4.486112117767334
trained,pca,train,2,10.533624649047852,-2.2956314086914062
trained,pca,train,2,-13.828487396240234,-1.2322084903717041
trained,pca,train,3,5.0731854438781738,3.5508317947387695
trained,pca,train,2,-18.578792572021484,-5.2283506393432617
trained,pca,train,3,4.4422440528869629,4.8655595779418945
trained,pca,train,3,-6.6190586090087891,-2.5785212516784668
trained,pca,train,3,3.5421500205993652,4.7881555557250977
trained,pca,train,2,1.5366408824920654,-0.9983794093132019
trained,pca,train,3,2.1496481895446777,0.40849500894546509
trained,pca,train,2,-0.029069233685731888,-2.7496542930603027
trained,pca,train,2,4.2253484725952148,-1.6109209060668945
trained,pca,train,3,-10.822922706604004,1.9177350997924805
trained,pca,train,3,-6.3243451118469238,-4.2099437713623047
trained,pca,train,3,2.6440141201019287,3.2177481651306152
trained,pca,train,2,-0.013842333108186722,4.2100887298583984
trained,pca,train,4,-4.1597003936767578,-3.56715989112854
trained,pca,train,2,-9.6678838729858398,5.7585883140563965
trained,pca,train,2,2.5609719753265381,3.0188412666320801
trained,pca,train,3,1.4571785926818848,3.5457465648651123
trained,pca,train,2,1.4531208276748657,6.7892732620239258
trained,pca,train,2,-3.5727241039276123,1.0880788564682007
trained,pca,train,3,0.28345218300819397,0.67149972915649414
trained,pca,train,2,-0.98761343955993652,-0.99148333072662354
trained,pca,train,2,-1.3713958263397217,-5.6612224578857422
trained,pca,train,2,-4.288914680480957,4.1306819915771484
trained,pca,train,2,-2.3189465999603271,-0.9037596583366394
trained,pca,train,3,-14.067441940307617,3.2042274475097656
trained,pca,train,3,9.8121738433837891,-1.4090503454208374
trained,pca,train,3,-11.33571720123291,1.4566099643707275
trained,pca,train,2,8.953643798828125,0.76821720600128174
trained,pca,train,3,-6.9815268516540527,-1.9706704616546631
trained,pca,train,3,-9.0504894256591797,-3.2080605030059814
trained,pca,train,2,-3.2159364223480225,-4.0526266098022461
trained,pca,train,3,-5.8797130584716797,5.117408275604248
trained,pca,train,2,8.3582677841186523,-3.0098838806152344
trained,pca,train,2,-4.2592124938964844,-4.8410396575927734
trained,pca,train,2,-6.5856280326843262,-0.013210589997470379
trained,pca,train,2,4.6791529655456543,-3.8349583148956299
trained,pca,train,2,7.420682430267334,2.2760457992553711
trained,pca,train,3,9.4189205169677734,-1.1377089023590088
trained,pca,train,3,-7.9767684936523438,1.3233954906463623
trained,pca,train,3,-8.1120996475219727,1.0263510942459106
trained,pca,train,2,4.5978007316589355,3.0976214408874512
trained,pca,train,3,9.2600212097167969,-1.7294795513153076
trained,pca,train,2,4.8011078834533691,2.1471307277679443
trained,pca,train,2,1.6318626403808594,-0.26363813877105713
trained,pca,train,2,-1.4985661506652832,4.6003937721252441
trained,pca,train,4,8.5454511642456055,0.37617450952529907
trained,pca,train,3,-1.3218505382537842,-0.41361111402511597
trained,pca,train,2,4.9229698181152344,1.9773186445236206
trained,pca,train,2,10.719283103942871,-2.8910255432128906
trained,pca,train,2,-0.059425849467515945,-5.6201376914978027
trained,pca,train,1,0.064873889088630676,2.3227853775024414
trained,pca,train,2,-2.4895205497741699,2.6256046295166016
trained,pca,train,3,5.4715642929077148,3.895611047744751
trained,pca,train,3,-5.2160916328430176,1.0984313488006592
trained,pca,train,2,2.2320084571838379,3.35477614402771
trained,pca,train,3,-3.9941339492797852,2.6244673728942871
trained,pca,train,3,0.10581602156162262,-2.0129730701446533
trained,pca,train,2,5.4837594032287598,4.2158632278442383
trained,pca,train,2,1.0794743299484253,-1.8082180023193359
trained,pca,train,2,-7.355466365814209,-4.7339744567871094
trained,pca,train,4,3.4758131504058838,7.1394796371459961
trained,pca,train,2,7.8792510032653809,-0.078281514346599579
trained,pca,train,2,4.4412093162536621,-1.5780903100967407
trained,pca,train,2,-4.4668784141540527,-3.771270751953125
trained,pca,train,3,9.7725200653076172,-1.7493202686309814
trained,pca,train,2,-2.8799223899841309,-3.0992681980133057
trained,pca,train,1,-3.9469261169433594,-1.9171925783157349
trained,pca,train,3,-3.837916374206543,2.3385305404663086
trained,pca,train,2,-0.69371521472930908,2.1809482574462891
trained,pca,train,2,6.2015495300292969,1.0708363056182861
trained,pca,train,3,-16.198749542236328,5.2652411460876465
trained,pca,train,2,-3.5704412460327148,6.1897373199462891
trained,pca,train,2,4.2007651329040527,-3.5032880306243896
trained,pca,train,3,-13.32110595703125,3.536820650100708
trained,pca,train,3,9.8083772659301758,-1.250274658203125
trained,pca,train,2,-5.223177433013916,1.6854959726333618
trained,pca,train,2,0.99350172281265259,0.55317890644073486
trained,pca,train,3,7.8847932815551758,0.61661434173583984
trained,pca,train,3,0.84880900382995605,-4.0144305229187012
trained,pca,train,3,7.2659244537353516,2.8924126625061035
trained,pca,train,2,1.1253763437271118,1.6640694141387939
trained,pca,train,3,1.5021511316299438,0.38433843851089478
trained,pca,train,2,1.5429307222366333,3.6781768798828125
trained,pca,train,2,9.0622062683105469,0.74142229557037354
trained,pca,train,4,8.8172273635864258,-0.6120765209197998
trained,pca,train,2,-2.4442627429962158,1.9961671829223633
trained,pca,train,2,9.8188819885253906,-1.0983465909957886
trained,pca,train,2,-6.661320686340332,-2.5673236846923828
trained,pca,train,3,6.9467287063598633,0.39996954798698425
trained,pca,train,2,10.609994888305664,-2.6976499557495117
trained,pca,train,3,-5.6339521408081055,2.6715331077575684
trained,pca,train,3,-3.9440474510192871,1.965219259262085
trained,pca,train,2,1.2977744340896606,-0.26875334978103638
trained,pca,train,3,9.5598011016845703,-0.35931336879730225
trained,pca,train,2,-1.4127033948898315,-3.1612906455993652
trained,pca,train,3,-5.3188619613647461,-3.3735277652740479
trained,pca,train,2,1.1070826053619385,5.2860965728759766
trained,pca,train,2,-3.7470626831054688,-0.49272423982620239
trained,pca,train,2,-6.575171947479248,-0.70232623815536499
trained,pca,train,2,-12.861818313598633,-1.4472396373748779
trained,pca,train,3,-3.8771419525146484,-1.1342611312866211
trained,pca,train,3,1.3349378108978271,8.3184394836425781
trained,pca,train,2,-6.1543936729431152,4.301274299621582
trained,pca,train,3,8.7954921722412109,0.78022384643554688
trained,pca,train,3,8.4098796844482422,1.3051576614379883
trained,pca,train,2,-5.8987512588500977,1.3192846775054932
trained,pca,train,3,-7.0521578788757324,-4.6529655456542969
trained,pca,train,1,-1.7930361032485962,5.7842307090759277
trained,pca,train,3,4.5339040756225586,1.5570814609527588
trained,pca,train,2,-5.2429375648498535,-6.3608059883117676
trained,pca,train,2,-7.6970133781433105,6.2143468856811523
trained,pca,train,3,0.22196908295154572,1.4668257236480713
trained,pca,train,3,-1.9485955238342285,1.675244927406311
trained,pca,train,2,-5.0868697166442871,-3.9410574436187744
trained,pca,train,3,-11.381378173828125,4.1120867729187012
trained,pca,train,3,9.6841773986816406,-1.2635915279388428
trained,pca,train,2,5.2249302864074707,0.92095369100570679
trained,pca,train,1,-3.6914715766906738,2.734675407409668
trained,pca,train,3,5.6171741485595703,0.8373948335647583
trained,pca,train,2,-4.0965471267700195,-4.9470958709716797
trained,pca,train,2,-5.2377986907958984,-5.9851036071777344
trained,pca,train,2,-2.0215141773223877,-5.4225025177001953
trained,pca,train,2,-4.0124168395996094,3.5024857521057129
trained,pca,train,2,-0.97879379987716675,-2.7243421077728271
trained,pca,train,3,-9.8417148590087891,7.4648628234863281
trained,pca,train,3,6.8963537216186523,0.59669208526611328
trained,pca,train,2,-1.3862876892089844,-0.26750952005386353
trained,pca,train,2,8.6620769500732422,-3.3419060707092285
trained,pca,train,2,8.6882877349853516,1.4138414859771729
trained,pca,train,2,-4.1548113822937012,4.5284795761108398
trained,pca,train,3,7.0749797821044922,1.6449651718139648
trained,pca,train,3,7.2152976989746094,0.51275396347045898
trained,pca,train,2,-10.589731216430664,-6.1096625328063965
trained,pca,train,4,-1.629156231880188,2.2006113529205322
trained,pca,train,4,2.6442563533782959,1.5699878931045532
trained,pca,train,3,-4.0050673484802246,1.4833884239196777
trained,pca,train,2,0.25004222989082336,6.4336147308349609
trained,pca,train,2,-0.65825760364532471,-0.15485629439353943
trained,pca,train,3,8.488856315612793,-2.201587438583374
trained,pca,train,3,8.5309352874755859,-2.1415855884552002
trained,pca,train,2,-14.148702621459961,0.082454927265644073
trained,pca,train,3,-0.33425375819206238,-2.3269920349121094
trained,pca,train,2,-4.1827230453491211,-0.5741957426071167
trained,pca,train,2,10.718769073486328,-2.9935042858123779
trained,pca,train,2,-0.44557034969329834,0.66017007827758789
trained,pca,train,2,9.8056049346923828,-0.75292938947677612
trained,pca,train,2,-2.4094095230102539,4.2219629287719727
trained,pca,train,3,9.6432552337646484,-1.2845903635025024
trained,pca,train,3,-3.916517972946167,3.968510627746582
trained,pca,train,2,6.104151725769043,3.8440113067626953
trained,pca,train,3,0.061817344278097153,-0.83182656764984131
trained,pca,train,2,0.81674569845199585,-4.3559083938598633
trained,pca,train,2,3.5683398246765137,5.184906005859375
trained,pca,train,2,6.6883754730224609,3.4742546081542969
trained,pca,train,2,-1.841578483581543,-5.0832653045654297
trained,pca,train,3,1.1010313034057617,6.2509536743164062
trained,pca,train,3,6.9682483673095703,-1.4551160335540771
trained,pca,train,4,4.3701362609863281,-1.5750346183776855
trained,pca,train,2,-3.8105695247650146,-0.6818382740020752
trained,pca,train,3,-3.1279525756835938,5.898566722869873
trained,pca,train,2,3.6435184478759766,5.2427272796630859
trained,pca,train,3,9.7845878601074219,-1.8269402980804443
trained,pca,train,2,-14.551286697387695,-1.6342442035675049
trained,pca,train,2,-4.1396570205688477,2.2243390083312988
trained,pca,train,2,9.216038703918457,0.63122153282165527
trained,pca,train,3,8.2660560607910156,1.2321624755859375
trained,pca,train,3,-8.1756134033203125,7.491729736328125
trained,pca,train,2,-3.8906369209289551,1.1138708591461182
trained,pca,train,3,7.3286128044128418,2.8332977294921875
trained,pca,train,3,-7.0605998039245605,0.69900059700012207
trained,pca,train,3,4.4357166290283203,-2.3849806785583496
trained,pca,train,2,-6.1396760940551758,-6.8936858177185059
trained,pca,train,3,-1.2364447116851807,7.1444759368896484
trained,pca,train,2,-6.4256134033203125,1.0586826801300049
trained,pca,train,3,9.7631607055664062,-1.8013012409210205
trained,pca,train,3,9.7581596374511719,-1.9229381084442139
trained,pca,train,3,-5.711054801940918,3.6132395267486572
trained,pca,train,2,3.0884172916412354,2.0144979953765869
trained,pca,train,3,-6.021885871887207,2.0981924533843994
trained,pca,train,2,10.724679946899414,-3.0761063098907471
trained,pca,train,3,-6.6529932022094727,-2.140103816986084
trained,pca,train,2,5.3553910255432129,1.8122142553329468
trained,pca,train,2,9.6838893890380859,-0.44099760055541992
trained,pca,train,2,-9.3952541351318359,-1.4766308069229126
trained,pca,train,3,8.4080820083618164,0.37300252914428711
trained,pca,train,3,-4.1404037475585938,-4.742124080657959
trained,pca,train,3,-5.7424459457397461,-4.7156758308410645
trained,pca,train,2,-5.5727128982543945,0.32783180475234985
trained,pca,train,3,-12.210060119628906,3.5553996562957764
trained,pca,train,3,4.9346489906311035,1.5498555898666382
trained,pca,train,3,-1.1675487756729126,1.2717387676239014
trained,pca,train,3,9.8121738433837891,-1.4090503454208374
trained,pca,train,2,1.2243701219558716,2.4009146690368652
trained,pca,train,2,-3.7921638488769531,-1.7972128391265869
trained,pca,train,2,-0.19047790765762329,-1.5626877546310425
trained,pca,train,2,10.67054557800293,-3.187666654586792
trained,pca,train,2,-2.0806267261505127,-0.58087694644927979
trained,pca,train,2,-15.260220527648926,-3.4269042015075684
trained,pca,train,2,-0.88193559646606445,-2.1177372932434082
trained,pca,train,2,1.873798131942749,-2.6795034408569336
trained,pca,train,2,-3.4089059829711914,-3.6413979530334473
trained,pca,train,2,-4.3495445251464844,5.1441001892089844
trained,pca,train,3,4.9372072219848633,-1.4311041831970215
trained,pca,train,3,7.1902017593383789,1.3450459241867065
trained,pca,train,2,1.221243143081665,3.0738096237182617
trained,pca,train,2,-10.580327987670898,-3.2130036354064941
trained,pca,train,3,1.2724287509918213,1.4627900123596191
trained,pca,train,2,-5.6978902816772461,-2.1041359901428223
trained,pca,train,2,4.8580317497253418,2.9067888259887695
trained,pca,train,2,-5.5855894088745117,-5.3568387031555176
trained,pca,train,2,-1.7901866436004639,0.84687685966491699
trained,pca,train,2,-11.243566513061523,0.581074059009552
trained,pca,train,2,9.6931076049804688,-1.4483269453048706
trained,pca,train,2,-4.9543271064758301,2.4972989559173584
