mode,phase,seed,sort,unit_rank,time_bin,peak_count,value
s4d_inv,initial_d30,1,freq,43,17,1,-0.3117
s4d_inv,initial_d30,1,freq,43,18,1,-0.21572
s4d_inv,initial_d30,1,freq,43,19,1,-0.11559
s4d_inv,initial_d30,1,freq,43,20,1,-0.01178
s4d_inv,initial_d30,1,freq,43,21,1,0.09518
s4d_inv,initial_d30,1,freq,43,22,1,0.20477
s4d_inv,initial_d30,1,freq,43,23,1,0.31647
s4d_inv,initial_d30,1,freq,43,24,1,0.42972
s4d_inv,initial_d30,1,freq,43,25,1,0.54397
s4d_inv,initial_d30,1,freq,43,26,1,0.65868
s4d_inv,initial_d30,1,freq,43,27,1,0.77329
s4d_inv,initial_d30,1,freq,43,28,1,0.88724
s4d_inv,initial_d30,1,freq,43,29,1,1.0
s4d_inv,initial_d30,1,freq,44,0,1,-1.0
s4d_inv,initial_d30,1,freq,44,1,1,-0.93059
s4d_inv,initial_d30,1,freq,44,2,1,-0.86121
s4d_inv,initial_d30,1,freq,44,3,1,-0.79184
s4d_inv,initial_d30,1,freq,44,4,1,-0.72251
s4d_inv,initial_d30,1,freq,44,5,1,-0.6532
s4d_inv,initial_d30,1,freq,44,6,1,-0.58392
s4d_inv,initial_d30,1,freq,44,7,1,-0.51466
s4d_inv,initial_d30,1,freq,44,8,1,-0.44544
s4d_inv,initial_d30,1,freq,44,9,1,-0.37624
s4d_inv,initial_d30,1,freq,44,10,1,-0.30708
s4d_inv,initial_d30,1,freq,44,11,1,-0.23794
s4d_inv,initial_d30,1,freq,44,12,1,-0.16884
s4d_inv,initial_d30,1,freq,44,13,1,-0.09977
s4d_inv,initial_d30,1,freq,44,14,1,-0.03074
s4d_inv,initial_d30,1,freq,44,15,1,0.03825
s4d_inv,initial_d30,1,freq,44,16,1,0.10722
s4d_inv,initial_d30,1,freq,44,17,1,0.17614
s4d_inv,initial_d30,1,freq,44,18,1,0.24503
s4d_inv,initial_d30,1,freq,44,19,1,0.31388
s4d_inv,initial_d30,1,freq,44,20,1,0.38268
s4d_inv,initial_d30,1,freq,44,21,1,0.45145
s4d_inv,initial_d30,1,freq,44,22,1,0.52017
s4d_inv,initial_d30,1,freq,44,23,1,0.58885
s4d_inv,initial_d30,1,freq,44,24,1,0.65749
s4d_inv,initial_d30,1,freq,44,25,1,0.72609
s4d_inv,initial_d30,1,freq,44,26,1,0.79464
s4d_inv,initial_d30,1,freq,44,27,1,0.86314
s4d_inv,initial_d30,1,freq,44,28,1,0.93159
s4d_inv,initial_d30,1,freq,44,29,1,1.0
s4d_inv,initial_d30,1,freq,45,0,3,0.89891
s4d_inv,initial_d30,1,freq,45,1,3,0.4989
s4d_inv,initial_d30,1,freq,45,2,3,-0.06057
s4d_inv,initial_d30,1,freq,45,3,3,-0.60128
s4d_inv,initial_d30,1,freq,45,4,3,-0.95139
s4d_inv,initial_d30,1,freq,45,5,3,-1.0
s4d_inv,initial_d30,1,freq,45,6,3,-0.73235
s4d_inv,initial_d30,1,freq,45,7,3,-0.23421
s4d_inv,initial_d30,1,freq,45,8,3,0.33554
s4d_inv,initial_d30,1,freq,45,9,3,0.79561
s4d_inv,initial_d30,1,freq,45,10,3,1.0
s4d_inv,initial_d30,1,freq,45,11,3,0.88429
s4d_inv,initial_d30,1,freq,45,12,3,0.48597
s4d_inv,initial_d30,1,freq,45,13,3,-0.06769
s4d_inv,initial_d30,1,freq,45,14,3,-0.60035
s4d_inv,initial_d30,1,freq,45,15,3,-0.94271
s4d_inv,initial_d30,1,freq,45,16,3,-0.98636
s4d_inv,initial_d30,1,freq,45,17,3,-0.71809
s4d_inv,initial_d30,1,freq,45,18,3,-0.22387
s4d_inv,initial_d30,1,freq,45,19,3,0.33869
s4d_inv,initial_d30,1,freq,45,20,3,0.79058
s4d_inv,initial_d30,1,freq,45,21,3,0.9884
s4d_inv,initial_d30,1,freq,45,22,3,0.86983
s4d_inv,initial_d30,1,freq,45,23,3,0.47326
s4d_inv,initial_d30,1,freq,45,24,3,-0.07463
s4d_inv,initial_d30,1,freq,45,25,3,-0.59931
s4d_inv,initial_d30,1,freq,45,26,3,-0.93405
s4d_inv,initial_d30,1,freq,45,27,3,-0.97285
s4d_inv,initial_d30,1,freq,45,28,3,-0.70403
s4d_inv,initial_d30,1,freq,45,29,3,-0.21373
s4d_inv,initial_d30,1,freq,46,0,4,0.53484
s4d_inv,initial_d30,1,freq,46,1,4,-0.23416
s4d_inv,initial_d30,1,freq,46,2,4,-0.86638
s4d_inv,initial_d30,1,freq,46,3,4,-0.99458
s4d_inv,initial_d30,1,freq,46,4,4,-0.54466
s4d_inv,initial_d30,1,freq,46,5,4,0.22152
s4d_inv,initial_d30,1,freq,46,6,4,0.85855
s4d_inv,initial_d30,1,freq,46,7,4,0.99639
s4d_inv,initial_d30,1,freq,46,8,4,0.55533
s4d_inv,initial_d30,1,freq,46,9,4,-0.20793
s4d_inv,initial_d30,1,freq,46,10,4,-0.84965
s4d_inv,initial_d30,1,freq,46,11,4,-0.99707
s4d_inv,initial_d30,1,freq,46,12,4,-0.56491
s4d_inv,initial_d30,1,freq,46,13,4,0.1953
s4d_inv,initial_d30,1,freq,46,14,4,0.84158
s4d_inv,initial_d30,1,freq,46,15,4,0.99853
s4d_inv,initial_d30,1,freq,46,16,4,0.57532
s4d_inv,initial_d30,1,freq,46,17,4,-0.18171
s4d_inv,initial_d30,1,freq,46,18,4,-0.83245
s4d_inv,initial_d30,1,freq,46,19,4,-0.99887
s4d_inv,initial_d30,1,freq,46,20,4,-0.58465
s4d_inv,initial_d30,1,freq,46,21,4,0.1691
s4d_inv,initial_d30,1,freq,46,22,4,0.82416
s4d_inv,initial_d30,1,freq,46,23,4,1.0
s4d_inv,initial_d30,1,freq,46,24,4,0.59481
s4d_inv,initial_d30,1,freq,46,25,4,-0.15554
s4d_inv,initial_d30,1,freq,46,26,4,-0.8148
s4d_inv,initial_d30,1,freq,46,27,4,-1.0
s4d_inv,initial_d30,1,freq,46,28,4,-0.60388
s4d_inv,initial_d30,1,freq,46,29,4,0.14295
s4d_inv,initial_d30,1,freq,47,0,7,-0.92099
s4d_inv,initial_d30,1,freq,47,1,7,-0.63572
s4d_inv,initial_d30,1,freq,47,2,7,0.9323
s4d_inv,initial_d30,1,freq,47,3,7,0.61974
s4d_inv,initial_d30,1,freq,47,4,7,-0.93678
s4d_inv,initial_d30,1,freq,47,5,7,-0.59724
s4d_inv,initial_d30,1,freq,47,6,7,0.94734
s4d_inv,initial_d30,1,freq,47,7,7,0.58114
s4d_inv,initial_d30,1,freq,47,8,7,-0.95106
s4d_inv,initial_d30,1,freq,47,9,7,-0.55853
s4d_inv,initial_d30,1,freq,47,10,7,0.96086
s4d_inv,initial_d30,1,freq,47,11,7,0.54233
s4d_inv,initial_d30,1,freq,47,12,7,-0.96383
s4d_inv,initial_d30,1,freq,47,13,7,-0.51963
s4d_inv,initial_d30,1,freq,47,14,7,0.97288
s4d_inv,initial_d30,1,freq,47,15,7,0.50335
s4d_inv,initial_d30,1,freq,47,16,7,-0.97511
s4d_inv,initial_d30,1,freq,47,17,7,-0.4806
s4d_inv,initial_d30,1,freq,47,18,7,0.98341
s4d_inv,initial_d30,1,freq,47,19,7,0.46428
s4d_inv,initial_d30,1,freq,47,20,7,-0.98488
s4d_inv,initial_d30,1,freq,47,21,7,-0.44149
s4d_inv,initial_d30,1,freq,47,22,7,0.99244
s4d_inv,initial_d30,1,freq,47,23,7,0.42515
s4d_inv,initial_d30,1,freq,47,24,7,-0.99318
s4d_inv,initial_d30,1,freq,47,25,7,-0.40236
s4d_inv,initial_d30,1,freq,47,26,7,1.0
s4d_inv,initial_d30,1,freq,47,27,7,0.38603
s4d_inv,initial_d30,1,freq,47,28,7,-1.0
s4d_inv,initial_d30,1,freq,47,29,7,-0.36326
s4d_inv,initial_d30,1,freq,48,0,8,0.87749
s4d_inv,initial_d30,1,freq,48,1,8,0.46844
s4d_inv,initial_d30,1,freq,48,2,8,-0.90076
s4d_inv,initial_d30,1,freq,48,3,8,-0.42484
s4d_inv,initial_d30,1,freq,48,4,8,0.92035
s4d_inv,initial_d30,1,freq,48,5,8,0.37877
s4d_inv,initial_d30,1,freq,48,6,8,-0.93921
s4d_inv,initial_d30,1,freq,48,7,8,-0.33333
s4d_inv,initial_d30,1,freq,48,8,8,0.9543
s4d_inv,initial_d30,1,freq,48,9,8,0.28564
s4d_inv,initial_d30,1,freq,48,10,8,-0.96858
s4d_inv,initial_d30,1,freq,48,11,8,-0.23881
s4d_inv,initial_d30,1,freq,48,12,8,0.97902
s4d_inv,initial_d30,1,freq,48,13,8,0.18996
s4d_inv,initial_d30,1,freq,48,14,8,-0.9886
s4d_inv,initial_d30,1,freq,48,15,8,-0.1422
s4d_inv,initial_d30,1,freq,48,16,8,0.99429
s4d_inv,initial_d30,1,freq,48,17,8,0.09264
s4d_inv,initial_d30,1,freq,48,18,8,-0.9991
s4d_inv,initial_d30,1,freq,48,19,8,-0.04442
s4d_inv,initial_d30,1,freq,48,20,8,1.0
s4d_inv,initial_d30,1,freq,48,21,8,-0.00537
s4d_inv,initial_d30,1,freq,48,22,8,-1.0
s4d_inv,initial_d30,1,freq,48,23,8,0.05359
s4d_inv,initial_d30,1,freq,48,24,8,0.9961
s4d_inv,initial_d30,1,freq,48,25,8,-0.10313
s4d_inv,initial_d30,1,freq,48,26,8,-0.99131
s4d_inv,initial_d30,1,freq,48,27,8,0.15088
s4d_inv,initial_d30,1,freq,48,28,8,0.98265
s4d_inv,initial_d30,1,freq,48,29,8,-0.19971
s4d_inv,initial_d30,1,freq,49,0,14,0.79858
s4d_inv,initial_d30,1,freq,49,1,14,-0.5864
s4d_inv,initial_d30,1,freq,49,2,14,0.31735
s4d_inv,initial_d30,1,freq,49,3,14,-0.03399
s4d_inv,initial_d30,1,freq,49,4,14,-0.26101
s4d_inv,initial_d30,1,freq,49,5,14,0.5232
s4d_inv,initial_d30,1,freq,49,6,14,-0.75184
s4d_inv,initial_d30,1,freq,49,7,14,0.90809
s4d_inv,initial_d30,1,freq,49,8,14,-1.0
s4d_inv,initial_d30,1,freq,49,9,14,1.0
s4d_inv,initial_d30,1,freq,49,10,14,-0.92893
s4d_inv,initial_d30,1,freq,49,11,14,0.77249
s4d_inv,initial_d30,1,freq,49,12,14,-0.56421
s4d_inv,initial_d30,1,freq,49,13,14,0.30085
s4d_inv,initial_d30,1,freq,49,14,14,-0.02448
s4d_inv,initial_d30,1,freq,49,15,14,-0.26278
s4d_inv,initial_d30,1,freq,49,16,14,0.51712
s4d_inv,initial_d30,1,freq,49,17,14,-0.73845
s4d_inv,initial_d30,1,freq,49,18,14,0.88851
s4d_inv,initial_d30,1,freq,49,19,14,-0.97585
s4d_inv,initial_d30,1,freq,49,20,14,0.97326
s4d_inv,initial_d30,1,freq,49,21,14,-0.9018
s4d_inv,initial_d30,1,freq,49,22,14,0.74717
s4d_inv,initial_d30,1,freq,49,23,14,-0.54274
s4d_inv,initial_d30,1,freq,49,24,14,0.28497
s4d_inv,initial_d30,1,freq,49,25,14,-0.01545
s4d_inv,initial_d30,1,freq,49,26,14,-0.26426
s4d_inv,initial_d30,1,freq,49,27,14,0.51097
s4d_inv,initial_d30,1,freq,49,28,14,-0.72519
s4d_inv,initial_d30,1,freq,49,29,14,0.86926
s4d_inv,initial_d30,1,time,0,0,,1.0
s4d_inv,initial_d30,1,time,0,1,,0.94409
s4d_inv,initial_d30,1,time,0,2,,0.83386
s4d_inv,initial_d30,1,time,0,3,,0.67574
s4d_inv,initial_d30,1,time,0,4,,0.47891
s4d_inv,initial_d30,1,time,0,5,,0.25474
s4d_inv,initial_d30,1,time,0,6,,0.01614
s4d_inv,initial_d30,1,time,0,7,,-0.22319
s4d_inv,initial_d30,1,time,0,8,,-0.44955
s4d_inv,initial_d30,1,time,0,9,,-0.65001
s4d_inv,initial_d30,1,time,0,10,,-0.81315
s4d_inv,initial_d30,1,time,0,11,,-0.92973
s4d_inv,initial_d30,1,time,0,12,,-0.99318
s4d_inv,initial_d30,1,time,0,13,,-1.0
s4d_inv,initial_d30,1,time,0,14,,-0.94995
s4d_inv,initial_d30,1,time,0,15,,-0.84604
s4d_inv,initial_d30,1,time,0,16,,-0.69434
s4d_inv,initial_d30,1,time,0,17,,-0.50368
s4d_inv,initial_d30,1,time,0,18,,-0.28506
s4d_inv,initial_d30,1,time,0,19,,-0.05107
s4d_inv,initial_d30,1,time,0,20,,0.18485
s4d_inv,initial_d30,1,time,0,21,,0.40918
s4d_inv,initial_d30,1,time,0,22,,0.6091
s4d_inv,initial_d30,1,time,0,23,,0.77324
s4d_inv,initial_d30,1,time,0,24,,0.89227
s4d_inv,initial_d30,1,time,0,25,,0.95951
s4d_inv,initial_d30,1,time,0,26,,0.97121
s4d_inv,initial_d30,1,time,0,27,,0.92687
s4d_inv,initial_d30,1,time,0,28,,0.82915
s4d_inv,initial_d30,1,time,0,29,,0.68378
s4d_inv,initial_d30,1,time,1,0,,1.0
s4d_inv,initial_d30,1,time,1,1,,0.91489
s4d_inv,initial_d30,1,time,1,2,,0.83063
s4d_inv,initial_d30,1,time,1,3,,0.74726
s4d_inv,initial_d30,1,time,1,4,,0.66483
s4d_inv,initial_d30,1,time,1,5,,0.58335
s4d_inv,initial_d30,1,time,1,6,,0.50288
s4d_inv,initial_d30,1,time,1,7,,0.42344
s4d_inv,initial_d30,1,time,1,8,,0.34506
s4d_inv,initial_d30,1,time,1,9,,0.26778
s4d_inv,initial_d30,1,time,1,10,,0.19164
s4d_inv,initial_d30,1,time,1,11,,0.11667
s4d_inv,initial_d30,1,time,1,12,,0.04289
s4d_inv,initial_d30,1,time,1,13,,-0.02967
s4d_inv,initial_d30,1,time,1,14,,-0.10096
s4d_inv,initial_d30,1,time,1,15,,-0.17096
s4d_inv,initial_d30,1,time,1,16,,-0.23964
s4d_inv,initial_d30,1,time,1,17,,-0.30698
s4d_inv,initial_d30,1,time,1,18,,-0.37293
s4d_inv,initial_d30,1,time,1,19,,-0.43748
s4d_inv,initial_d30,1,time,1,20,,-0.5006
s4d_inv,initial_d30,1,time,1,21,,-0.56226
s4d_inv,initial_d30,1,time,1,22,,-0.62243
s4d_inv,initial_d30,1,time,1,23,,-0.6811
s4d_inv,initial_d30,1,time,1,24,,-0.73823
s4d_inv,initial_d30,1,time,1,25,,-0.79379
s4d_inv,initial_d30,1,time,1,26,,-0.84778
s4d_inv,initial_d30,1,time,1,27,,-0.90016
s4d_inv,initial_d30,1,time,1,28,,-0.9509
s4d_inv,initial_d30,1,time,1,29,,-1.0
s4d_inv,initial_d30,1,time,2,0,,1.0
s4d_inv,initial_d30,1,time,2,1,,0.98898
s4d_inv,initial_d30,1,time,2,2,,0.96906
s4d_inv,initial_d30,1,time,2,3,,0.94042
s4d_inv,initial_d30,1,time,2,4,,0.90331
s4d_inv,initial_d30,1,time,2,5,,0.85806
s4d_inv,initial_d30,1,time,2,6,,0.80507
s4d_inv,initial_d30,1,time,2,7,,0.74481
s4d_inv,initial_d30,1,time,2,8,,0.67779
s4d_inv,initial_d30,1,time,2,9,,0.60461
s4d_inv,initial_d30,1,time,2,10,,0.5259
s4d_inv,initial_d30,1,time,2,11,,0.44235
s4d_inv,initial_d30,1,time,2,12,,0.35468
s4d_inv,initial_d30,1,time,2,13,,0.26366
s4d_inv,initial_d30,1,time,2,14,,0.17007
s4d_inv,initial_d30,1,time,2,15,,0.07472
s4d_inv,initial_d30,1,time,2,16,,-0.02156
s4d_inv,initial_d30,1,time,2,17,,-0.11795
s4d_inv,initial_d30,1,time,2,18,,-0.21359
s4d_inv,initial_d30,1,time,2,19,,-0.30768
s4d_inv,initial_d30,1,time,2,20,,-0.3994
s4d_inv,initial_d30,1,time,2,21,,-0.48797
s4d_inv,initial_d30,1,time,2,22,,-0.5726
s4d_inv,initial_d30,1,time,2,23,,-0.65259
s4d_inv,initial_d30,1,time,2,24,,-0.72725
s4d_inv,initial_d30,1,time,2,25,,-0.79593
s4d_inv,initial_d30,1,time,2,26,,-0.85804
s4d_inv,initial_d30,1,time,2,27,,-0.91306
s4d_inv,initial_d30,1,time,2,28,,-0.96051
s4d_inv,initial_d30,1,time,2,29,,-1.0
s4d_inv,initial_d30,1,time,3,0,,1.0
s4d_inv,initial_d30,1,time,3,1,,0.92909
s4d_inv,initial_d30,1,time,3,2,,0.85829
s4d_inv,initial_d30,1,time,3,3,,0.78758
s4d_inv,initial_d30,1,time,3,4,,0.71699
s4d_inv,initial_d30,1,time,3,5,,0.6465
s4d_inv,initial_d30,1,time,3,6,,0.57614
s4d_inv,initial_d30,1,time,3,7,,0.5059
s4d_inv,initial_d30,1,time,3,8,,0.43577
s4d_inv,initial_d30,1,time,3,9,,0.36579
s4d_inv,initial_d30,1,time,3,10,,0.29593
s4d_inv,initial_d30,1,time,3,11,,0.22622
s4d_inv,initial_d30,1,time,3,12,,0.15665
s4d_inv,initial_d30,1,time,3,13,,0.08722
s4d_inv,initial_d30,1,time,3,14,,0.01795
s4d_inv,initial_d30,1,time,3,15,,-0.05117
s4d_inv,initial_d30,1,time,3,16,,-0.12012
s4d_inv,initial_d30,1,time,3,17,,-0.18891
s4d_inv,initial_d30,1,time,3,18,,-0.25753
s4d_inv,initial_d30,1,time,3,19,,-0.32598
s4d_inv,initial_d30,1,time,3,20,,-0.39426
s4d_inv,initial_d30,1,time,3,21,,-0.46234
s4d_inv,initial_d30,1,time,3,22,,-0.53025
s4d_inv,initial_d30,1,time,3,23,,-0.59796
s4d_inv,initial_d30,1,time,3,24,,-0.66548
s4d_inv,initial_d30,1,time,3,25,,-0.7328
s4d_inv,initial_d30,1,time,3,26,,-0.79991
s4d_inv,initial_d30,1,time,3,27,,-0.86683
s4d_inv,initial_d30,1,time,3,28,,-0.93352
s4d_inv,initial_d30,1,time,3,29,,-1.0
s4d_inv,initial_d30,1,time,4,0,,1.0
s4d_inv,initial_d30,1,time,4,1,,0.92517
s4d_inv,initial_d30,1,time,4,2,,0.85065
s4d_inv,initial_d30,1,time,4,3,,0.77646
s4d_inv,initial_d30,1,time,4,4,,0.70259
s4d_inv,initial_d30,1,time,4,5,,0.62907
s4d_inv,initial_d30,1,time,4,6,,0.55592
s4d_inv,initial_d30,1,time,4,7,,0.48313
s4d_inv,initial_d30,1,time,4,8,,0.41073
s4d_inv,initial_d30,1,time,4,9,,0.33872
s4d_inv,initial_d30,1,time,4,10,,0.26712
s4d_inv,initial_d30,1,time,4,11,,0.19594
s4d_inv,initial_d30,1,time,4,12,,0.1252
s4d_inv,initial_d30,1,time,4,13,,0.0549
s4d_inv,initial_d30,1,time,4,14,,-0.01495
s4d_inv,initial_d30,1,time,4,15,,-0.08433
s4d_inv,initial_d30,1,time,4,16,,-0.15322
s4d_inv,initial_d30,1,time,4,17,,-0.22162
s4d_inv,initial_d30,1,time,4,18,,-0.28953
s4d_inv,initial_d30,1,time,4,19,,-0.35691
s4d_inv,initial_d30,1,time,4,20,,-0.42377
s4d_inv,initial_d30,1,time,4,21,,-0.49009
s4d_inv,initial_d30,1,time,4,22,,-0.55587
s4d_inv,initial_d30,1,time,4,23,,-0.62108
s4d_inv,initial_d30,1,time,4,24,,-0.68573
s4d_inv,initial_d30,1,time,4,25,,-0.74979
s4d_inv,initial_d30,1,time,4,26,,-0.81325
s4d_inv,initial_d30,1,time,4,27,,-0.87612
s4d_inv,initial_d30,1,time,4,28,,-0.93837
s4d_inv,initial_d30,1,time,4,29,,-1.0
s4d_inv,initial_d30,1,time,5,0,,1.0
s4d_inv,initial_d30,1,time,5,1,,0.93034
s4d_inv,initial_d30,1,time,5,2,,0.86072
s4d_inv,initial_d30,1,time,5,3,,0.79114
s4d_inv,initial_d30,1,time,5,4,,0.72159
s4d_inv,initial_d30,1,time,5,5,,0.65209
s4d_inv,initial_d30,1,time,5,6,,0.58263
s4d_inv,initial_d30,1,time,5,7,,0.51322
s4d_inv,initial_d30,1,time,5,8,,0.44384
s4d_inv,initial_d30,1,time,5,9,,0.37452
s4d_inv,initial_d30,1,time,5,10,,0.30524
s4d_inv,initial_d30,1,time,5,11,,0.23602
s4d_inv,initial_d30,1,time,5,12,,0.16684
s4d_inv,initial_d30,1,time,5,13,,0.09771
s4d_inv,initial_d30,1,time,5,14,,0.02864
s4d_inv,initial_d30,1,time,5,15,,-0.04037
s4d_inv,initial_d30,1,time,5,16,,-0.10933
s4d_inv,initial_d30,1,time,5,17,,-0.17824
s4d_inv,initial_d30,1,time,5,18,,-0.24707
s4d_inv,initial_d30,1,time,5,19,,-0.31585
s4d_inv,initial_d30,1,time,5,20,,-0.38457
s4d_inv,initial_d30,1,time,5,21,,-0.45323
s4d_inv,initial_d30,1,time,5,22,,-0.52182
s4d_inv,initial_d30,1,time,5,23,,-0.59034
s4d_inv,initial_d30,1,time,5,24,,-0.6588
s4d_inv,initial_d30,1,time,5,25,,-0.72718
s4d_inv,initial_d30,1,time,5,26,,-0.7955
s4d_inv,initial_d30,1,time,5,27,,-0.86374
s4d_inv,initial_d30,1,time,5,28,,-0.93191
s4d_inv,initial_d30,1,time,5,29,,-1.0
s4d_inv,initial_d30,1,time,6,0,,1.0
s4d_inv,initial_d30,1,time,6,1,,0.93078
s4d_inv,initial_d30,1,time,6,2,,0.86158
s4d_inv,initial_d30,1,time,6,3,,0.79239
s4d_inv,initial_d30,1,time,6,4,,0.72322
s4d_inv,initial_d30,1,time,6,5,,0.65406
s4d_inv,initial_d30,1,time,6,6,,0.58491
s4d_inv,initial_d30,1,time,6,7,,0.51579
s4d_inv,initial_d30,1,time,6,8,,0.44667
s4d_inv,initial_d30,1,time,6,9,,0.37758
s4d_inv,initial_d30,1,time,6,10,,0.3085
s4d_inv,initial_d30,1,time,6,11,,0.23944
s4d_inv,initial_d30,1,time,6,12,,0.1704
s4d_inv,initial_d30,1,time,6,13,,0.10138
s4d_inv,initial_d30,1,time,6,14,,0.03238
s4d_inv,initial_d30,1,time,6,15,,-0.03661
s4d_inv,initial_d30,1,time,6,16,,-0.10557
s4d_inv,initial_d30,1,time,6,17,,-0.17452
s4d_inv,initial_d30,1,time,6,18,,-0.24343
s4d_inv,initial_d30,1,time,6,19,,-0.31234
s4d_inv,initial_d30,1,time,6,20,,-0.38121
s4d_inv,initial_d30,1,time,6,21,,-0.45007
s4d_inv,initial_d30,1,time,6,22,,-0.5189
s4d_inv,initial_d30,1,time,6,23,,-0.5877
s4d_inv,initial_d30,1,time,6,24,,-0.65648
s4d_inv,initial_d30,1,time,6,25,,-0.72524
s4d_inv,initial_d30,1,time,6,26,,-0.79397
s4d_inv,initial_d30,1,time,6,27,,-0.86267
s4d_inv,initial_d30,1,time,6,28,,-0.93135
s4d_inv,initial_d30,1,time,6,29,,-1.0
s4d_inv,initial_d30,1,time,7,0,,1.0
s4d_inv,initial_d30,1,time,7,1,,0.92919
s4d_inv,initial_d30,1,time,7,2,,0.85847
s4d_inv,initial_d30,1,time,7,3,,0.78785
s4d_inv,initial_d30,1,time,7,4,,0.71733
s4d_inv,initial_d30,1,time,7,5,,0.64692
s4d_inv,initial_d30,1,time,7,6,,0.57663
s4d_inv,initial_d30,1,time,7,7,,0.50645
s4d_inv,initial_d30,1,time,7,8,,0.43639
s4d_inv,initial_d30,1,time,7,9,,0.36646
s4d_inv,initial_d30,1,time,7,10,,0.29665
s4d_inv,initial_d30,1,time,7,11,,0.22698
s4d_inv,initial_d30,1,time,7,12,,0.15744
s4d_inv,initial_d30,1,time,7,13,,0.08804
s4d_inv,initial_d30,1,time,7,14,,0.01879
s4d_inv,initial_d30,1,time,7,15,,-0.05032
s4d_inv,initial_d30,1,time,7,16,,-0.11927
s4d_inv,initial_d30,1,time,7,17,,-0.18807
s4d_inv,initial_d30,1,time,7,18,,-0.25671
s4d_inv,initial_d30,1,time,7,19,,-0.32518
s4d_inv,initial_d30,1,time,7,20,,-0.39348
s4d_inv,initial_d30,1,time,7,21,,-0.46161
s4d_inv,initial_d30,1,time,7,22,,-0.52957
s4d_inv,initial_d30,1,time,7,23,,-0.59734
s4d_inv,initial_d30,1,time,7,24,,-0.66493
s4d_inv,initial_d30,1,time,7,25,,-0.73234
s4d_inv,initial_d30,1,time,7,26,,-0.79955
s4d_inv,initial_d30,1,time,7,27,,-0.86657
s4d_inv,initial_d30,1,time,7,28,,-0.93339
s4d_inv,initial_d30,1,time,7,29,,-1.0
s4d_inv,initial_d30,1,time,8,0,,1.0
s4d_inv,initial_d30,1,time,8,1,,0.93095
s4d_inv,initial_d30,1,time,8,2,,0.8619
s4d_inv,initial_d30,1,time,8,3,,0.79286
s4d_inv,initial_d30,1,time,8,4,,0.72382
s4d_inv,initial_d30,1,time,8,5,,0.65479
s4d_inv,initial_d30,1,time,8,6,,0.58577
s4d_inv,initial_d30,1,time,8,7,,0.51675
s4d_inv,initial_d30,1,time,8,8,,0.44773
s4d_inv,initial_d30,1,time,8,9,,0.37872
s4d_inv,initial_d30,1,time,8,10,,0.30972
s4d_inv,initial_d30,1,time,8,11,,0.24073
s4d_inv,initial_d30,1,time,8,12,,0.17174
s4d_inv,initial_d30,1,time,8,13,,0.10275
s4d_inv,initial_d30,1,time,8,14,,0.03378
s4d_inv,initial_d30,1,time,8,15,,-0.03519
s4d_inv,initial_d30,1,time,8,16,,-0.10415
s4d_inv,initial_d30,1,time,8,17,,-0.17311
s4d_inv,initial_d30,1,time,8,18,,-0.24206
s4d_inv,initial_d30,1,time,8,19,,-0.311
s4d_inv,initial_d30,1,time,8,20,,-0.37993
s4d_inv,initial_d30,1,time,8,21,,-0.44886
s4d_inv,initial_d30,1,time,8,22,,-0.51778
s4d_inv,initial_d30,1,time,8,23,,-0.5867
s4d_inv,initial_d30,1,time,8,24,,-0.6556
s4d_inv,initial_d30,1,time,8,25,,-0.72449
s4d_inv,initial_d30,1,time,8,26,,-0.79338
s4d_inv,initial_d30,1,time,8,27,,-0.86227
s4d_inv,initial_d30,1,time,8,28,,-0.93113
s4d_inv,initial_d30,1,time,8,29,,-1.0
s4d_inv,initial_d30,1,time,9,0,,1.0
s4d_inv,initial_d30,1,time,9,1,,0.93089
s4d_inv,initial_d30,1,time,9,2,,0.86179
s4d_inv,initial_d30,1,time,9,3,,0.7927
s4d_inv,initial_d30,1,time,9,4,,0.72362
s4d_inv,initial_d30,1,time,9,5,,0.65455
s4d_inv,initial_d30,1,time,9,6,,0.58549
s4d_inv,initial_d30,1,time,9,7,,0.51644
s4d_inv,initial_d30,1,time,9,8,,0.4474
s4d_inv,initial_d30,1,time,9,9,,0.37837
s4d_inv,initial_d30,1,time,9,10,,0.30934
s4d_inv,initial_d30,1,time,9,11,,0.24034
s4d_inv,initial_d30,1,time,9,12,,0.17134
s4d_inv,initial_d30,1,time,9,13,,0.10235
s4d_inv,initial_d30,1,time,9,14,,0.03337
s4d_inv,initial_d30,1,time,9,15,,-0.0356
s4d_inv,initial_d30,1,time,9,16,,-0.10456
s4d_inv,initial_d30,1,time,9,17,,-0.17351
s4d_inv,initial_d30,1,time,9,18,,-0.24244
s4d_inv,initial_d30,1,time,9,19,,-0.31137
s4d_inv,initial_d30,1,time,9,20,,-0.38028
s4d_inv,initial_d30,1,time,9,21,,-0.44919
s4d_inv,initial_d30,1,time,9,22,,-0.51808
s4d_inv,initial_d30,1,time,9,23,,-0.58696
s4d_inv,initial_d30,1,time,9,24,,-0.65583
s4d_inv,initial_d30,1,time,9,25,,-0.72469
s4d_inv,initial_d30,1,time,9,26,,-0.79353
s4d_inv,initial_d30,1,time,9,27,,-0.86237
s4d_inv,initial_d30,1,time,9,28,,-0.93119
s4d_inv,initial_d30,1,time,9,29,,-1.0
s4d_inv,initial_d30,1,time,10,0,,1.0
s4d_inv,initial_d30,1,time,10,1,,0.93054
